ticker,company_name,exchange,industry,market_cap,universe_order,session_date,close,daily_change_pct,weighted_momentum_score,stock_return_90d,index_return_90d,relative_performance,rs_pct,weighted_momentum_pct,rs_pct_blended,rs_rating,weighted_momentum_rating,latest_rs_rating
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-24,86.23188018798828,0.10543208155469053,5.6609394249927725,-0.32129642606783393,-0.13079705780395778,-0.19049936826387615,0.2564102564102564,0.46153846153846156,0.4,40,46,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-25,86.15117645263672,-0.09358920990197861,4.100399373901387,-0.27465602709593573,-0.10349975147194668,-0.17115627562398905,0.23076923076923078,0.48717948717948717,0.41025641025641024,41,49,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-26,86.97038269042969,0.9508938490739416,1.200133585326335,-0.29941537345458946,-0.10886952374866288,-0.19054584970592658,0.2564102564102564,0.48717948717948717,0.4179487179487179,42,49,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-27,84.81778717041016,-2.4750903162995996,-2.8269577085777597,-0.3324314314149618,-0.13171275835635,-0.2007186730586118,0.2564102564102564,0.38461538461538464,0.34615384615384615,35,39,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-28,84.03897857666016,-0.9182137612070318,-0.21618374797435225,-0.328324631353652,-0.14390267725157402,-0.18442195410207796,0.20512820512820512,0.38461538461538464,0.33076923076923076,33,39,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-29,83.02687072753906,-1.2043314498377145,-0.7465114154391328,-0.2940238107177747,-0.10389413854528917,-0.19012967217248555,0.20512820512820512,0.358974358974359,0.3128205128205128,32,36,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-04-30,83.02375793457031,-0.0037491392141819624,-2.123845837248939,-0.29259023982825727,-0.0930044087979831,-0.19958583103027416,0.1794871794871795,0.3076923076923077,0.2692307692307692,27,31,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-05-01,83.72350311279297,0.8428252293447347,-2.4449463565194507,-0.20597313487956392,-0.005623389787830391,-0.20034974509173353,0.28205128205128205,0.3333333333333333,0.31794871794871793,32,34,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-05-02,84.276611328125,0.6606367325395768,-1.1400619498587172,-0.16434137145312555,0.021861861825287265,-0.18620323327841282,0.28205128205128205,0.28205128205128205,0.28205128205128205,29,29,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-05-03,83.89957427978516,-0.44738040886798114,-3.782397779201885,-0.19691157164157536,-0.0019130947258394482,-0.1949984769157359,0.28205128205128205,0.3076923076923077,0.3,30,31,33
SOL-USD,Solana,Crypto,Layer 1,,4,2026-05-04,84.08985900878906,0.22680058943964632,-2.1667166953336148,-0.13810481411484743,0.05545633582320342,-0.19356114993805085,0.4358974358974359,0.28205128205128205,0.3282051282051282,33,29,33
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-15,0.1577769964933395,,-6.176058048183419,-0.30887164442535553,-0.21712037199956302,-0.09175127242579251,0.6153846153846154,0.05128205128205128,0.2205128205128205,23,6,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-16,0.1691199988126754,7.189262421923925,4.489486261503983,-0.2522439038788481,-0.21327358683068876,-0.03897031704815934,0.717948717948718,0.3076923076923077,0.4307692307692308,43,31,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-17,0.1744129955768585,3.12972847761539,5.0269763577829085,-0.24353759944491282,-0.18899118443676433,-0.0545464150081485,0.7435897435897436,0.46153846153846156,0.5461538461538462,55,46,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-18,0.1705179959535598,-2.2332049343090965,5.717036012668553,-0.21849206593113946,-0.19125677178541844,-0.027235294145721012,0.7948717948717948,0.6666666666666666,0.7051282051282051,70,66,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-19,0.166712999343872,-2.2314340421430323,4.494469281116187,-0.22645439781934384,-0.20201530194498796,-0.024439095874355887,0.7692307692307693,0.7948717948717948,0.787179487179487,78,79,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-20,0.1736570000648498,4.16524251156607,8.977881226695539,-0.1615430815989236,-0.1408476409163789,-0.020695440682544697,0.7692307692307693,0.9230769230769231,0.8769230769230769,87,91,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-21,0.1790460050106048,3.103246597455067,12.021514690856083,-0.1565017167511531,-0.1457219776034634,-0.010779739147689704,0.8461538461538461,0.9230769230769231,0.9,89,91,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-22,0.17671999335289,-1.2991139665903484,13.202579047597895,-0.16389500230432497,-0.12585560946744945,-0.03803939283687552,0.7692307692307693,0.8974358974358975,0.858974358974359,85,89,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-23,0.1754399985074997,-0.7243067527929803,11.084198493205278,-0.1724411357150878,-0.125524418635506,-0.04691671707958178,0.7692307692307693,0.8717948717948718,0.8410256410256409,83,86,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-24,0.1731040030717849,-1.3315067576308404,10.870596656968878,-0.1814755716868992,-0.13079705780395778,-0.05067851388294142,0.717948717948718,0.8205128205128205,0.7897435897435897,78,81,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-25,0.1697719991207122,-1.9248566711024817,7.803427730161916,-0.1638453961725468,-0.10349975147194668,-0.06034564470060011,0.717948717948718,0.7692307692307693,0.7538461538461538,75,76,29
XLM-USD,Stellar,Crypto,Payments,,22,2026-04-26,0.1709160059690475,0.6738489587566621,4.493476947947794,-0.1752750160864811,-0.10886952374866288,-0.06640549233781823,0.6923076923076923,0.7435897435897436,0.7282051282051283,72,74,29
